onset	duration	nwb_table	stimulus_type	stimulus_description	estim_current	estim_target_region	estim_target_depth	behavioral_epoch	is_running	is_valid
1985.84939	0.0006099999998241401	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
1989.90336	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
1994.03199	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
1997.82331	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2001.56182	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2005.4685600000007	0.0006099999993693928	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2009.2688100000007	0.0005999999993946403	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2013.35279	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2017.43906	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2021.54697	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2025.9823	0.0006000000000767614	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2029.89194	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2034.02873	0.0006000000000767614	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2038.00708	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2042.26096	0.0006099999998241401	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2046.20163	0.0006000000000767614	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2049.99731	0.0006099999995967664	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2053.9222	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2057.6914	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2061.64653	0.0006000000007588824	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2065.15447	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2069.43828	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2073.64957	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2078.09352	0.000600000000304135	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2081.71148	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2086.16485	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2089.88866	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2094.12698	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2097.82953	0.0006000000007588824	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2101.73903	0.0006099999995967664	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2106.18942	0.0006100000000515138	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2110.44479	0.0005999999998493877	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2114.15494	0.000600000000304135	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2117.8363	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2121.88235	0.000600000000304135	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2125.68589	0.0006099999995967664	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2129.48282	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2133.82948	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2137.87705	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2141.83642	0.0005999999998493877	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2146.10991	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2150.43619	0.0006100000000515138	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
2154.60818	0.0005999999998493877	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2158.25628	0.0006100000000515138	trials	electrical	biphasic	100	MOs	superficial	isoflurane	False	True
2162.71309	0.0006099999995967664	trials	electrical	biphasic	50	MOs	superficial	isoflurane	False	True
2166.82034	0.0006099999995967664	trials	electrical	biphasic	20	MOs	superficial	isoflurane	False	True
